country,year,sex,e0
NOR,1913,male,56.54
NOR,1914,female,59.45
NOR,1914,male,56.1
NOR,1915,female,59.81
NOR,1915,male,56.45
NOR,1916,female,59.09
NOR,1916,male,55.34
NOR,1917,female,59.32
NOR,1917,male,56.09
NOR,1918,female,52.06
NOR,1918,male,48.55
NOR,1919,female,58.09
NOR,1919,male,55.47
NOR,1920,female,60.17
NOR,1920,male,57.52
NOR,1921,female,62.87
NOR,1921,male,60.23
NOR,1922,female,61.91
NOR,1922,male,59.62
NOR,1923,female,62.99
NOR,1923,male,60.56
NOR,1924,female,63.27
NOR,1924,male,60.89
NOR,1925,female,63.96
NOR,1925,male,61.02
NOR,1926,female,64.51
NOR,1926,male,61.94
NOR,1927,female,64.4
NOR,1927,male,61.27
NOR,1928,female,64.68
NOR,1928,male,62.07
NOR,1929,female,63.89
NOR,1929,male,60.99
NOR,1930,female,65.6
NOR,1930,male,62.56
NOR,1931,female,65.55
NOR,1931,male,62.78
NOR,1932,female,65.89
NOR,1932,male,63.26
NOR,1933,female,66.91
NOR,1933,male,64.03
NOR,1934,female,67.69
NOR,1934,male,64.69
NOR,1935,female,67.3
NOR,1935,male,64.37
NOR,1936,female,67.36
NOR,1936,male,64.25
NOR,1937,female,67.65
NOR,1937,male,64.37
NOR,1938,female,68.98
NOR,1938,male,65.2
NOR,1939,female,69.04
NOR,1939,male,65.64
NOR,1940,female,68.63
NOR,1940,male,63.24
NOR,1941,female,68.24
NOR,1941,male,63.3
NOR,1942,female,68.63
NOR,1942,male,62.88
NOR,1943,female,69.03
NOR,1943,male,63.26
NOR,1944,female,68.71
NOR,1944,male,63.09
NOR,1945,female,70.45
NOR,1945,male,65.97
NOR,1946,female,71.3
NOR,1946,male,67.79
NOR,1947,female,71.67
NOR,1947,male,68.35
NOR,1948,female,72.86
NOR,1948,male,69.39
NOR,1949,female,73.07
NOR,1949,male,69.98
NOR,1950,female,73.25
NOR,1950,male,69.92
NOR,1951,female,74.29
NOR,1951,male,70.76
NOR,1952,female,74.3
NOR,1952,male,70.99
NOR,1953,female,75.07
NOR,1953,male,71.24
NOR,1954,female,75.09
NOR,1954,male,71.33
NOR,1955,female,75.34
NOR,1955,male,71.53
NOR,1956,female,75.53
NOR,1956,male,71.46
NOR,1957,female,75.53
NOR,1957,male,71.37
NOR,1958,female,75.53
NOR,1958,male,71.36
NOR,1959,female,75.79
NOR,1959,male,71.36
NOR,1960,female,75.86
NOR,1960,male,71.33
NOR,1961,female,76.05
NOR,1961,male,71.16
NOR,1962,female,76.05
NOR,1962,male,70.96
NOR,1963,female,75.49
NOR,1963,male,70.78
NOR,1964,female,76.07
NOR,1964,male,71.22
NOR,1965,female,76.53
NOR,1965,male,71.05
NOR,1966,female,76.71
NOR,1966,male,71.41
NOR,1967,female,76.94
NOR,1967,male,71.33
NOR,1968,female,76.79
NOR,1968,male,71.22
NOR,1969,female,76.67
NOR,1969,male,70.81
NOR,1970,female,77.32
NOR,1970,male,71
NOR,1971,female,77.36
NOR,1971,male,71.15
NOR,1972,female,77.51
NOR,1972,male,71.34
NOR,1973,female,77.71
NOR,1973,male,71.33
NOR,1974,female,77.97
NOR,1974,male,71.7
NOR,1975,female,78.06
NOR,1975,male,71.72
NOR,1976,female,78.2
NOR,1976,male,72.02
NOR,1977,female,78.67
NOR,1977,male,72.26
NOR,1978,female,78.62
NOR,1978,male,72.36
NOR,1979,female,78.82
NOR,1979,male,72.17
NOR,1980,female,79.17
NOR,1980,male,72.34
NOR,1981,female,79.27
NOR,1981,male,72.64
NOR,1982,female,79.54
NOR,1982,male,72.65
NOR,1983,female,79.56
NOR,1983,male,72.74
NOR,1984,female,79.61
NOR,1984,male,73.01
NOR,1985,female,79.41
NOR,1985,male,72.59
NOR,1986,female,79.75
NOR,1986,male,72.89
NOR,1987,female,79.58
NOR,1987,male,72.76
NOR,1988,female,79.57
NOR,1988,male,73.06
NOR,1989,female,79.84
NOR,1989,male,73.33
NOR,1990,female,79.8
NOR,1990,male,73.45
NOR,1991,female,80.09
NOR,1991,male,74.02
NOR,1992,female,80.35
NOR,1992,male,74.17
NOR,1993,female,80.24
NOR,1993,male,74.24
NOR,1994,female,80.65
NOR,1994,male,74.89
NOR,1995,female,80.81
NOR,1995,male,74.8
NOR,1996,female,81.06
NOR,1996,male,75.37
NOR,1997,female,80.97
NOR,1997,male,75.46
NOR,1998,female,81.26
NOR,1998,male,75.53
NOR,1999,female,81.12
NOR,1999,male,75.61
NOR,2000,female,81.37
NOR,2000,male,75.95
NOR,2001,female,81.52
NOR,2001,male,76.21
NOR,2002,female,81.46
NOR,2002,male,76.4
NOR,2003,female,81.93
NOR,2003,male,77.03
NOR,2004,female,82.33
NOR,2004,male,77.5
NOR,2005,female,82.51
NOR,2005,male,77.72
NOR,2006,female,82.66
NOR,2006,male,78.12
NOR,2007,female,82.67
NOR,2007,male,78.24
NOR,2008,female,82.96
NOR,2008,male,78.32
NOR,2009,female,83.06
NOR,2009,male,78.59
NOR,2010,female,83.15
NOR,2010,male,78.85
NOR,2011,female,83.44
NOR,2011,male,79
NOR,2012,female,83.42
NOR,2012,male,79.42
NOR,2013,female,83.61
NOR,2013,male,79.66
NOR,2014,female,84.1
NOR,2014,male,80.03
NOR,2015,female,84.14
NOR,2015,male,80.37
NOR,2016,female,84.17
NOR,2016,male,80.62
NOR,2017,female,84.28
NOR,2017,male,80.92
NOR,2018,female,84.5
NOR,2018,male,81.01
NOR,2019,female,84.7
NOR,2019,male,81.18
NOR,2020,female,84.9
NOR,2020,male,81.48
NOR,2021,female,84.73
NOR,2021,male,81.59
NOR,2022,female,84.36
NOR,2022,male,80.92
NOR,2023,female,84.64
NOR,2023,male,81.39
NOR,2024,female,84.8
NOR,2024,male,81.59
NZL_NP,1948,female,70.83
NZL_NP,1948,male,66.97
NZL_NP,1949,female,70.74
NZL_NP,1949,male,67.27
NZL_NP,1950,female,71.24
NZL_NP,1950,male,67.41
NZL_NP,1951,female,71.44
NZL_NP,1951,male,66.98
NZL_NP,1952,female,71.49
NZL_NP,1952,male,67.39
NZL_NP,1953,female,72.7
NZL_NP,1953,male,67.92
NZL_NP,1954,female,72.85
NZL_NP,1954,male,68
NZL_NP,1955,female,72.99
NZL_NP,1955,male,68.13
NZL_NP,1956,female,73.28
NZL_NP,1956,male,68.37
NZL_NP,1957,female,73.02
NZL_NP,1957,male,67.71
NZL_NP,1958,female,73.48
NZL_NP,1958,male,68.44
NZL_NP,1959,female,73.39
NZL_NP,1959,male,68.33
NZL_NP,1960,female,73.95
NZL_NP,1960,male,68.67
NZL_NP,1961,female,73.67
NZL_NP,1961,male,68.37
NZL_NP,1962,female,74.12
NZL_NP,1962,male,68.48
NZL_NP,1963,female,74.23
NZL_NP,1963,male,68.52
NZL_NP,1964,female,74.31
NZL_NP,1964,male,68.49
NZL_NP,1965,female,74.31
NZL_NP,1965,male,68.33
NZL_NP,1966,female,74.32
NZL_NP,1966,male,68.07
NZL_NP,1967,female,74.67
NZL_NP,1967,male,68.41
NZL_NP,1968,female,74.29
NZL_NP,1968,male,68.12
NZL_NP,1969,female,74.75
NZL_NP,1969,male,68.41
NZL_NP,1970,female,74.49
NZL_NP,1970,male,68.16
NZL_NP,1971,female,74.99
NZL_NP,1971,male,68.66
NZL_NP,1972,female,74.75
NZL_NP,1972,male,69.02
NZL_NP,1973,female,75.14
NZL_NP,1973,male,68.44
NZL_NP,1974,female,75.13
NZL_NP,1974,male,68.91
NZL_NP,1975,female,75.55
NZL_NP,1975,male,69.03
NZL_NP,1976,female,75.67
NZL_NP,1976,male,69.3
NZL_NP,1977,female,75.58
NZL_NP,1977,male,68.89
NZL_NP,1978,female,76.43
NZL_NP,1978,male,69.76
NZL_NP,1979,female,76.48
NZL_NP,1979,male,69.81
NZL_NP,1980,female,75.79
NZL_NP,1980,male,70.04
NZL_NP,1981,female,76.9
NZL_NP,1981,male,70.5
NZL_NP,1982,female,76.88
NZL_NP,1982,male,70.67
NZL_NP,1983,female,76.94
NZL_NP,1983,male,70.81
NZL_NP,1984,female,77.67
NZL_NP,1984,male,71.16
NZL_NP,1985,female,76.84
NZL_NP,1985,male,70.98
NZL_NP,1986,female,77.36
NZL_NP,1986,male,70.97
NZL_NP,1987,female,77.15
NZL_NP,1987,male,71.31
NZL_NP,1988,female,77.6
NZL_NP,1988,male,71.42
NZL_NP,1989,female,77.99
NZL_NP,1989,male,71.82
NZL_NP,1990,female,78.36
NZL_NP,1990,male,72.48
NZL_NP,1991,female,78.85
NZL_NP,1991,male,73.26
NZL_NP,1992,female,79.3
NZL_NP,1992,male,73.11
NZL_NP,1993,female,79.18
NZL_NP,1993,male,73.76
NZL_NP,1994,female,79.65
NZL_NP,1994,male,74.14
NZL_NP,1995,female,79.47
NZL_NP,1995,male,74.06
NZL_NP,1996,female,79.34
NZL_NP,1996,male,74.22
NZL_NP,1997,female,80.06
NZL_NP,1997,male,74.6
NZL_NP,1998,female,80.79
NZL_NP,1998,male,75.46
NZL_NP,1999,female,80.37
NZL_NP,1999,male,75.38
NZL_NP,2000,female,81.2
NZL_NP,2000,male,76.04
NZL_NP,2001,female,80.99
NZL_NP,2001,male,76.25
NZL_NP,2002,female,81.07
NZL_NP,2002,male,76.56
NZL_NP,2003,female,81.35
NZL_NP,2003,male,76.85
NZL_NP,2004,female,81.36
NZL_NP,2004,male,77.24
NZL_NP,2005,female,82.11
NZL_NP,2005,male,77.85
NZL_NP,2006,female,82.02
NZL_NP,2006,male,77.91
NZL_NP,2007,female,82.16
NZL_NP,2007,male,77.99
NZL_NP,2008,female,82.23
NZL_NP,2008,male,78.18
NZL_NP,2009,female,82.48
NZL_NP,2009,male,78.53
NZL_NP,2010,female,82.93
NZL_NP,2010,male,79.09
NZL_NP,2011,female,82.59
NZL_NP,2011,male,79.03
NZL_NP,2012,female,83.02
NZL_NP,2012,male,79.25
NZL_NP,2013,female,83.4
NZL_NP,2013,male,79.74
NZL_NP,2014,female,83.21
NZL_NP,2014,male,79.57
NZL_NP,2015,female,83.22
NZL_NP,2015,male,79.91
NZL_NP,2016,female,83.74
NZL_NP,2016,male,80.22
NZL_NP,2017,female,83.3
NZL_NP,2017,male,79.89
NZL_NP,2018,female,83.62
NZL_NP,2018,male,80.15
NZL_NP,2019,female,83.65
NZL_NP,2019,male,80
NZL_NP,2020,female,84.46
NZL_NP,2020,male,80.85
NZL_NP,2021,female,84.02
NZL_NP,2021,male,80.56
NZL_MA,1948,female,53.04
NZL_MA,1948,male,52.09
NZL_MA,1949,female,50.34
NZL_MA,1949,male,52
NZL_MA,1950,female,55
NZL_MA,1950,male,53.78
NZL_MA,1951,female,56.47
NZL_MA,1951,male,54.53
NZL_MA,1952,female,54.71
NZL_MA,1952,male,53.45
NZL_MA,1953,female,58.13
NZL_MA,1953,male,55.08
NZL_MA,1954,female,60.51
NZL_MA,1954,male,57.28
NZL_MA,1955,female,59.06
NZL_MA,1955,male,58.08
NZL_MA,1956,female,59.5
NZL_MA,1956,male,57.98
NZL_MA,1957,female,58.04
NZL_MA,1957,male,56.39
NZL_MA,1958,female,62.03
NZL_MA,1958,male,58.58
NZL_MA,1959,female,60.67
NZL_MA,1959,male,59.6
NZL_MA,1960,female,60.62
NZL_MA,1960,male,58.38
NZL_MA,1961,female,61.98
NZL_MA,1961,male,58.54
NZL_MA,1962,female,63.73
NZL_MA,1962,male,61.25
NZL_MA,1963,female,63.93
NZL_MA,1963,male,61.85
NZL_MA,1964,female,64.4
NZL_MA,1964,male,62.64
NZL_MA,1965,female,65.43
NZL_MA,1965,male,61.39
NZL_MA,1966,female,64.06
NZL_MA,1966,male,61.54
NZL_MA,1967,female,65.5
NZL_MA,1967,male,62.25
NZL_MA,1968,female,64.51
NZL_MA,1968,male,61.09
NZL_MA,1969,female,65.26
NZL_MA,1969,male,60.49
NZL_MA,1970,female,63.99
NZL_MA,1970,male,60.8
NZL_MA,1971,female,64.78
NZL_MA,1971,male,60.66
NZL_MA,1972,female,65.55
NZL_MA,1972,male,61.61
NZL_MA,1973,female,66.23
NZL_MA,1973,male,60.98
NZL_MA,1974,female,67.4
NZL_MA,1974,male,62.86
NZL_MA,1975,female,67.2
NZL_MA,1975,male,62.74
NZL_MA,1976,female,67.54
NZL_MA,1976,male,63.34
NZL_MA,1977,female,66.8
NZL_MA,1977,male,62.78
NZL_MA,1978,female,69.65
NZL_MA,1978,male,64.8
NZL_MA,1979,female,69.55
NZL_MA,1979,male,64.05
NZL_MA,1980,female,68.74
NZL_MA,1980,male,64.98
NZL_MA,1981,female,69.87
NZL_MA,1981,male,65.26
NZL_MA,1982,female,69.74
NZL_MA,1982,male,65.45
NZL_MA,1983,female,70.63
NZL_MA,1983,male,65.11
NZL_MA,1984,female,71.71
NZL_MA,1984,male,66.27
NZL_MA,1985,female,70.97
NZL_MA,1985,male,67.19
NZL_MA,1986,female,73.36
NZL_MA,1986,male,67.28
NZL_MA,1987,female,73.17
NZL_MA,1987,male,68.49
NZL_MA,1988,female,72.98
NZL_MA,1988,male,68.47
NZL_MA,1989,female,72.94
NZL_MA,1989,male,68.09
NZL_MA,1990,female,72.28
NZL_MA,1990,male,68.52
NZL_MA,1991,female,73.29
NZL_MA,1991,male,68.2
NZL_MA,1992,female,75.18
NZL_MA,1992,male,68.83
NZL_MA,1993,female,73.89
NZL_MA,1993,male,68.6
NZL_MA,1994,female,74.87
NZL_MA,1994,male,70.41
NZL_MA,1995,female,75.02
NZL_MA,1995,male,69.96
NZL_MA,1996,female,70.97
NZL_MA,1996,male,66.38
NZL_MA,1997,female,71.89
NZL_MA,1997,male,67.15
NZL_MA,1998,female,73.28
NZL_MA,1998,male,67.68
NZL_MA,1999,female,72.88
NZL_MA,1999,male,67.58
NZL_MA,2000,female,73.25
NZL_MA,2000,male,68.73
NZL_MA,2001,female,73.4
NZL_MA,2001,male,69.87
NZL_MA,2002,female,74.16
NZL_MA,2002,male,69.81
NZL_MA,2003,female,74.69
NZL_MA,2003,male,69.61
NZL_MA,2004,female,74.68
NZL_MA,2004,male,70.27
NZL_MA,2005,female,75.34
NZL_MA,2005,male,71.01
NZL_MA,2006,female,75.67
NZL_MA,2006,male,71.33
NZL_MA,2007,female,76.36
NZL_MA,2007,male,71.33
NZL_MA,2008,female,75.64
NZL_MA,2008,male,72.51
NZL_NM,1901,female,60.53
NZL_NM,1901,male,58.43
NZL_NM,1902,female,59.3
NZL_NM,1902,male,56.62
NZL_NM,1903,female,59.53
NZL_NM,1903,male,56.94
NZL_NM,1904,female,61.86
NZL_NM,1904,male,58.92
NZL_NM,1905,female,62.45
NZL_NM,1905,male,60.25
NZL_NM,1906,female,62.83
NZL_NM,1906,male,60
NZL_NM,1907,female,58.95
NZL_NM,1907,male,56.85
NZL_NM,1908,female,62.49
NZL_NM,1908,male,59.34
NZL_NM,1909,female,63.24
NZL_NM,1909,male,60.27
NZL_NM,1910,female,62.5
NZL_NM,1910,male,59.85
NZL_NM,1911,female,63.34
NZL_NM,1911,male,60.41
NZL_NM,1912,female,64.54
NZL_NM,1912,male,61.63
NZL_NM,1913,female,63.15
NZL_NM,1913,male,60.34
NZL_NM,1914,female,64.14
NZL_NM,1914,male,60.53
NZL_NM,1915,female,64.52
NZL_NM,1915,male,61.22
NZL_NM,1916,female,63.93
NZL_NM,1916,male,60.03
NZL_NM,1917,female,64.29
NZL_NM,1917,male,61.29
NZL_NM,1918,female,57.41
NZL_NM,1918,male,50.61
NZL_NM,1919,female,64.73
NZL_NM,1919,male,61.62
NZL_NM,1920,female,62.29
NZL_NM,1920,male,60.13
NZL_NM,1921,female,65.52
NZL_NM,1921,male,62.39
NZL_NM,1922,female,65.44
NZL_NM,1922,male,63.05
NZL_NM,1923,female,65.05
NZL_NM,1923,male,62.6
NZL_NM,1924,female,66.69
NZL_NM,1924,male,63.7
NZL_NM,1925,female,66.53
NZL_NM,1925,male,64.05
NZL_NM,1926,female,66.13
NZL_NM,1926,male,63.34
NZL_NM,1927,female,66.75
NZL_NM,1927,male,64.03
NZL_NM,1928,female,66.71
NZL_NM,1928,male,64
NZL_NM,1929,female,66.9
NZL_NM,1929,male,63.68
NZL_NM,1930,female,67.31
NZL_NM,1930,male,64.28
NZL_NM,1931,female,67.78
NZL_NM,1931,male,64.93
NZL_NM,1932,female,68.28
NZL_NM,1932,male,66.33
NZL_NM,1933,female,69.03
NZL_NM,1933,male,66.21
NZL_NM,1934,female,68.51
NZL_NM,1934,male,65.72
NZL_NM,1935,female,69.14
NZL_NM,1935,male,66.42
NZL_NM,1936,female,68.48
NZL_NM,1936,male,65.9
NZL_NM,1937,female,68.6
NZL_NM,1937,male,65.61
NZL_NM,1938,female,67.88
NZL_NM,1938,male,64.01
NZL_NM,1939,female,69.26
NZL_NM,1939,male,65.98
NZL_NM,1940,female,69.7
NZL_NM,1940,male,66.13
NZL_NM,1941,female,69.2
NZL_NM,1941,male,65.75
NZL_NM,1942,female,68.57
NZL_NM,1942,male,65
NZL_NM,1943,female,69.63
NZL_NM,1943,male,65.78
NZL_NM,1944,female,70.01
NZL_NM,1944,male,66.18
NZL_NM,1945,female,70.24
NZL_NM,1945,male,66.5
NZL_NM,1946,female,70.43
NZL_NM,1946,male,67.29
NZL_NM,1947,female,71.65
NZL_NM,1947,male,67.76
NZL_NM,1948,female,72.19
NZL_NM,1948,male,68.23
NZL_NM,1949,female,72.32
NZL_NM,1949,male,68.53
NZL_NM,1950,female,72.46
NZL_NM,1950,male,68.48
NZL_NM,1951,female,72.4
NZL_NM,1951,male,67.95
NZL_NM,1952,female,72.69
NZL_NM,1952,male,68.54
NZL_NM,1953,female,73.68
NZL_NM,1953,male,68.95
NZL_NM,1954,female,73.65
NZL_NM,1954,male,68.82
NZL_NM,1955,female,73.88
NZL_NM,1955,male,69
NZL_NM,1956,female,74.15
NZL_NM,1956,male,69.14
NZL_NM,1957,female,73.99
NZL_NM,1957,male,68.61
NZL_NM,1958,female,74.25
NZL_NM,1958,male,69.18
NZL_NM,1959,female,74.17
NZL_NM,1959,male,69.05
NZL_NM,1960,female,74.73
NZL_NM,1960,male,69.46
NZL_NM,1961,female,74.45
NZL_NM,1961,male,69.17
NZL_NM,1962,female,74.75
NZL_NM,1962,male,69.03
NZL_NM,1963,female,74.78
NZL_NM,1963,male,68.99
NZL_NM,1964,female,74.8
NZL_NM,1964,male,68.93
NZL_NM,1965,female,74.78
NZL_NM,1965,male,68.84
NZL_NM,1966,female,74.92
NZL_NM,1966,male,68.52
NZL_NM,1967,female,75.21
NZL_NM,1967,male,68.87
NZL_NM,1968,female,74.81
NZL_NM,1968,male,68.59
NZL_NM,1969,female,75.24
NZL_NM,1969,male,68.95
NZL_NM,1970,female,75.11
NZL_NM,1970,male,68.69
NZL_NM,1971,female,75.58
NZL_NM,1971,male,69.25
NZL_NM,1972,female,75.25
NZL_NM,1972,male,69.48
NZL_NM,1973,female,75.6
NZL_NM,1973,male,68.93
NZL_NM,1974,female,75.53
NZL_NM,1974,male,69.3
NZL_NM,1975,female,76
NZL_NM,1975,male,69.4
NZL_NM,1976,female,76.1
NZL_NM,1976,male,69.68
NZL_NM,1977,female,76.06
NZL_NM,1977,male,69.27
NZL_NM,1978,female,76.81
NZL_NM,1978,male,70.05
NZL_NM,1979,female,76.91
NZL_NM,1979,male,70.16
NZL_NM,1980,female,76.24
NZL_NM,1980,male,70.36
NZL_NM,1981,female,77.28
NZL_NM,1981,male,70.79
NZL_NM,1982,female,77.28
NZL_NM,1982,male,71.01
NZL_NM,1983,female,77.29
NZL_NM,1983,male,71.18
NZL_NM,1984,female,78.02
NZL_NM,1984,male,71.5
NZL_NM,1985,female,77.14
NZL_NM,1985,male,71.2
NZL_NM,1986,female,77.58
NZL_NM,1986,male,71.14
NZL_NM,1987,female,77.37
NZL_NM,1987,male,71.5
NZL_NM,1988,female,77.85
NZL_NM,1988,male,71.58
NZL_NM,1989,female,78.27
NZL_NM,1989,male,72.12
NZL_NM,1990,female,78.76
NZL_NM,1990,male,72.74
NZL_NM,1991,female,79.2
NZL_NM,1991,male,73.62
NZL_NM,1992,female,79.61
NZL_NM,1992,male,73.44
NZL_NM,1993,female,79.58
NZL_NM,1993,male,74.2
NZL_NM,1994,female,80.04
NZL_NM,1994,male,74.44
NZL_NM,1995,female,79.87
NZL_NM,1995,male,74.44
NZL_NM,1996,female,80.22
NZL_NM,1996,male,75.15
NZL_NM,1997,female,80.92
NZL_NM,1997,male,75.53
NZL_NM,1998,female,81.49
NZL_NM,1998,male,76.4
NZL_NM,1999,female,81.14
NZL_NM,1999,male,76.37
NZL_NM,2000,female,82.01
NZL_NM,2000,male,76.9
NZL_NM,2001,female,81.85
NZL_NM,2001,male,77.02
NZL_NM,2002,female,81.84
NZL_NM,2002,male,77.43
NZL_NM,2003,female,82.09
NZL_NM,2003,male,77.82
NZL_NM,2004,female,82.17
NZL_NM,2004,male,78.18
NZL_NM,2005,female,82.89
NZL_NM,2005,male,78.81
NZL_NM,2006,female,82.81
NZL_NM,2006,male,78.85
NZL_NM,2007,female,82.89
NZL_NM,2007,male,78.98
NZL_NM,2008,female,83.06
NZL_NM,2008,male,79.05
POL,1958,female,68.62
POL,1958,male,63.02
POL,1959,female,68.32
POL,1959,male,62.61
POL,1960,female,70.63
POL,1960,male,64.81
POL,1961,female,70.81
POL,1961,male,64.86
POL,1962,female,70.53
POL,1962,male,64.55
POL,1963,female,71.52
POL,1963,male,65.4
POL,1964,female,71.61
POL,1964,male,65.75
POL,1965,female,72.36
POL,1965,male,66.4
POL,1966,female,72.86
POL,1966,male,66.72
POL,1967,female,72.67
POL,1967,male,66.34
POL,1968,female,73.39
POL,1968,male,66.89
POL,1969,female,72.97
POL,1969,male,66.31
POL,1970,female,72.87
POL,1970,male,66.17
POL,1971,female,72.9
POL,1971,male,65.75
POL,1972,female,73.93
POL,1972,male,67.02
POL,1973,female,74.06
POL,1973,male,66.88
POL,1974,female,74.4
POL,1974,male,67.5
POL,1975,female,74.06
POL,1975,male,66.74
POL,1976,female,74.28
POL,1976,male,66.55
POL,1977,female,74.34
POL,1977,male,66.31
POL,1978,female,74.35
POL,1978,male,66.12
POL,1979,female,74.69
POL,1979,male,66.48
POL,1980,female,74.21
POL,1980,male,65.76
POL,1981,female,75
POL,1981,male,66.83
POL,1982,female,74.97
POL,1982,male,66.98
POL,1983,female,74.91
POL,1983,male,66.78
POL,1984,female,74.7
POL,1984,male,66.56
POL,1985,female,74.54
POL,1985,male,66.27
POL,1986,female,74.84
POL,1986,male,66.48
POL,1987,female,74.89
POL,1987,male,66.53
POL,1988,female,75.3
POL,1988,male,66.81
POL,1989,female,75.2
POL,1989,male,66.46
POL,1990,female,75.28
POL,1990,male,66.25
POL,1991,female,75.11
POL,1991,male,65.87
POL,1992,female,75.53
POL,1992,male,66.45
POL,1993,female,75.83
POL,1993,male,67.12
POL,1994,female,76.08
POL,1994,male,67.43
POL,1995,female,76.39
POL,1995,male,67.55
POL,1996,female,76.56
POL,1996,male,68
POL,1997,female,76.95
POL,1997,male,68.3
POL,1998,female,77.29
POL,1998,male,68.66
POL,1999,female,77.43
POL,1999,male,68.63
POL,2000,female,77.93
POL,2000,male,69.52
POL,2001,female,78.36
POL,2001,male,70.05
POL,2002,female,78.76
POL,2002,male,70.37
POL,2003,female,78.88
POL,2003,male,70.56
POL,2004,female,79.22
POL,2004,male,70.71
POL,2005,female,79.33
POL,2005,male,70.84
POL,2006,female,79.56
POL,2006,male,70.99
POL,2007,female,79.65
POL,2007,male,71.02
POL,2008,female,79.84
POL,2008,male,71.31
POL,2009,female,79.93
POL,2009,male,71.58
POL,2010,female,80.43
POL,2010,male,72.13
POL,2011,female,80.72
POL,2011,male,72.49
POL,2012,female,80.74
POL,2012,male,72.6
POL,2013,female,80.88
POL,2013,male,72.95
POL,2014,female,81.36
POL,2014,male,73.62
POL,2015,female,81.26
POL,2015,male,73.43
POL,2016,female,81.66
POL,2016,male,73.77
POL,2017,female,81.48
POL,2017,male,73.78
POL,2018,female,81.42
POL,2018,male,73.66
POL,2019,female,81.66
POL,2019,male,73.99
POL,2020,female,80.61
POL,2020,male,72.47
POL,2021,female,79.6
POL,2021,male,71.64
POL,2022,female,81.09
POL,2022,male,73.43
POL,2023,female,82.04
POL,2023,male,74.68
PRT,1940,female,53.59
PRT,1940,male,49.08
PRT,1941,female,49.96
PRT,1941,male,45.93
PRT,1942,female,51.82
PRT,1942,male,47.65
PRT,1943,female,53.36
PRT,1943,male,48.79
PRT,1944,female,55.05
PRT,1944,male,49.66
PRT,1945,female,56.39
PRT,1945,male,51.08
PRT,1946,female,56.31
PRT,1946,male,51.11
PRT,1947,female,58.36
PRT,1947,male,53.37
PRT,1948,female,59.26
PRT,1948,male,54.04
PRT,1949,female,57.92
PRT,1949,male,52.78
PRT,1950,female,61.02
PRT,1950,male,55.78
PRT,1951,female,61.3
PRT,1951,male,56.06
PRT,1952,female,62.18
PRT,1952,male,57.16
PRT,1953,female,63.62
PRT,1953,male,58.37
PRT,1954,female,64.78
PRT,1954,male,59.45
PRT,1955,female,63.93
PRT,1955,male,58.72
PRT,1956,female,63.74
PRT,1956,male,58.46
PRT,1957,female,64
PRT,1957,male,58.63
PRT,1958,female,66.4
PRT,1958,male,60.87
PRT,1959,female,65.68
PRT,1959,male,60.01
PRT,1960,female,66.88
PRT,1960,male,61.27
PRT,1961,female,65.5
PRT,1961,male,59.97
PRT,1962,female,67.22
PRT,1962,male,61.28
PRT,1963,female,67.81
PRT,1963,male,61.9
PRT,1964,female,67.99
PRT,1964,male,62.12
PRT,1965,female,69.13
PRT,1965,male,62.94
PRT,1966,female,68.76
PRT,1966,male,62.37
PRT,1967,female,69.63
PRT,1967,male,63.2
PRT,1968,female,69.88
PRT,1968,male,63.63
PRT,1969,female,69.57
PRT,1969,male,63.14
PRT,1970,female,70.11
PRT,1970,male,63.88
PRT,1971,female,70.12
PRT,1971,male,63.49
PRT,1972,female,72.27
PRT,1972,male,65.92
PRT,1973,female,71.63
PRT,1973,male,65.44
PRT,1974,female,72.36
PRT,1974,male,65.79
PRT,1975,female,72.53
PRT,1975,male,65.13
PRT,1976,female,72.71
PRT,1976,male,65.48
PRT,1977,female,73.93
PRT,1977,male,66.72
PRT,1978,female,74.18
PRT,1978,male,67.34
PRT,1979,female,74.94
PRT,1979,male,68.18
PRT,1980,female,75.17
PRT,1980,male,68.11
PRT,1981,female,75.42
PRT,1981,male,68.31
PRT,1982,female,76.18
PRT,1982,male,69.14
PRT,1983,female,76.08
PRT,1983,male,69.16
PRT,1984,female,76.46
PRT,1984,male,69.37
PRT,1985,female,76.75
PRT,1985,male,69.64
PRT,1986,female,77.07
PRT,1986,male,70.15
PRT,1987,female,77.48
PRT,1987,male,70.58
PRT,1988,female,77.63
PRT,1988,male,70.49
PRT,1989,female,78.17
PRT,1989,male,71.1
PRT,1990,female,77.8
PRT,1990,male,70.77
PRT,1991,female,77.9
PRT,1991,male,70.58
PRT,1992,female,78.59
PRT,1992,male,71.14
PRT,1993,female,78.41
PRT,1993,male,71.11
PRT,1994,female,79.25
PRT,1994,male,72.15
PRT,1995,female,79.22
PRT,1995,male,71.86
PRT,1996,female,79.23
PRT,1996,male,71.73
PRT,1997,female,79.52
PRT,1997,male,72.29
PRT,1998,female,79.75
PRT,1998,male,72.47
PRT,1999,female,79.89
PRT,1999,male,72.73
PRT,2000,female,80.35
PRT,2000,male,73.27
PRT,2001,female,80.68
PRT,2001,male,73.59
PRT,2002,female,80.82
PRT,2002,male,73.87
PRT,2003,female,80.86
PRT,2003,male,74.23
PRT,2004,female,81.8
PRT,2004,male,74.96
PRT,2005,female,81.64
PRT,2005,male,74.9
PRT,2006,female,82.56
PRT,2006,male,75.52
PRT,2007,female,82.55
